Relation,Ent1,Ent2,URI_1,URI_2,#Sentence
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cenomanian,#Turonian,18505
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Turonian,#Coniacian,18509
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Coniacian,#Turonian,18509
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Maastrichtian_Subage,#Upper_Maastrichtian_Subage,18524
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Upper_Maastrichtian_Subage,#Upper_Maastrichtian_Subage,18524
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Lower_Albian_Subage,#Albian,18538
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Lower_Albian_Subage,#Albian,18538
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Albian,#Albian,18538
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Albian,#Albian,18538
located_in,POÇO,BACIA,#POCO_CD_POCO_012914,#BASE_CD_BACIA_096,18538
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Lower_Albian_Subage,#Middle_Albian_Subage,18554
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Middle_Albian_Subage,#Lower_Albian_Subage,18554
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cenomanian,#Turonian,18554
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cenomanian,#Turonian,18554
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Turonian,#Cenomanian,18554
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Turonian,#Turonian,18554
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Turonian,#Cenomanian,18554
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Turonian,#Turonian,18554
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Albian,#Albian,18555
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Albian,#Albian,18555
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Santonian,#Campanian,18555
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Santonian,18555
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Santonian,#Campanian,18557
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Santonian,18557
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Coniacian,#Coniacian,18558
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Maastrichtian,#Paleocene,18558
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Maastrichtian,18558
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Coniacian,#Coniacian,18558
located_in,UNIDADE_LITO,BACIA,#grupo_05,#BASE_CD_BACIA_281,19043
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Paleocene,19131
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Paleocene,19131
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Paleocene,19136
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Eocene,19136
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Paleocene,19136
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Eocene,19136
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Eocene,#Paleocene,19136
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Eocene,#Paleocene,19136
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Eocene,19141
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Eocene,#Paleocene,19141
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Bartonian,#Priabonian,19146
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Priabonian,#Bartonian,19146
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Priabonian,#Rupelian,19149
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Rupelian,#Priabonian,19149
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Eocene,#Oligocene,19157
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Oligocene,#Eocene,19157
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Miocene,#Miocene,19164
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Miocene,#Miocene,19164
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Eocene,#Ypresian,19169
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Ypresian,#Eocene,19169
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Priabonian,#Oligocene,19178
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Oligocene,#Priabonian,19178
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Rupelian,#Chattian,19181
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Chattian,#Rupelian,19181
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Chattian,#Oligocene,19184
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Oligocene,#Chattian,19184
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Miocene,#Chattian,19192
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Rupelian,#Chattian,19192
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Chattian,#Miocene,19192
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Chattian,#Rupelian,19192
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Ypresian,19194
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Ypresian,#Paleocene,19194
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Rupelian,#Chattian,19195
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Rupelian,#Chattian,19195
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Chattian,#Rupelian,19195
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Chattian,#Chattian,19195
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Chattian,#Rupelian,19195
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Chattian,#Chattian,19195
located_in,UNIDADE_LITO,BACIA,#grupo_05,#BASE_CD_BACIA_281,19333
located_in,POÇO,CAMPO,#POCO_CD_POCO_007040,#CAMP_CD_CAMPO_0773,19390
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_007040,#formacao_009,19390
located_in,POÇO,CAMPO,#POCO_CD_POCO_007040,#CAMP_CD_CAMPO_0773,19505
located_in,POÇO,CAMPO,#POCO_CD_POCO_007020,#CAMP_CD_CAMPO_0773,19505
located_in,POÇO,CAMPO,#POCO_CD_POCO_007076,#CAMP_CD_CAMPO_0773,19505
located_in,POÇO,CAMPO,#POCO_CD_POCO_007052,#CAMP_CD_CAMPO_0773,19505
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_007040,#formacao_009,19519
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_007076,#formacao_009,19521
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_007020,#formacao_009,19523
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0017,#BASE_CD_BACIA_281,19656
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Eocene,#Oligocene,19656
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Oligocene,#Eocene,19656
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Oligocene,#Miocene,19656
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Miocene,#Oligocene,19656
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0017,#BASE_CD_BACIA_281,19671
has_age,UNIDADE_LITO,UNIDADE_CRONO,#grupo_000,#Cretaceous,19672
constituted_by,UNIDADE_LITO,ROCHA,#grupo_000,#sandstone,19672
constituted_by,UNIDADE_LITO,ROCHA,#grupo_009,#sandstone,19672
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_110,#Cretaceous,19672
constituted_by,UNIDADE_LITO,ROCHA,#formacao_110,#sandstone,19672
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_110,#grupo_009,19672
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Chattian,#Miocene,19674
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Miocene,#Chattian,19674
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0017,#BASE_CD_BACIA_281,19785
constituted_by,UNIDADE_LITO,ROCHA,#formacao_210,#shale,19816
constituted_by,UNIDADE_LITO,ROCHA,#formacao_210,#siltstone,19816
temporal_relation,UNIDADE_LITO,NÃOCONSOLID,#formacao_210,#clay,19816
constituted_by,UNIDADE_LITO,ROCHA,#formacao_210,#sandstone,19816
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_017402,#formacao_210,19817
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0523,#BASE_CD_BACIA_281,19999
located_in,UNIDADE_LITO,BACIA,#grupo_000,#BASE_CD_BACIA_281,20075
located_in,UNIDADE_LITO,BACIA,#grupo_000,#BASE_CD_BACIA_281,20075
located_in,UNIDADE_LITO,BACIA,#formacao_254,#BASE_CD_BACIA_300,20089
located_in,UNIDADE_LITO,BACIA,#formacao_254,#BASE_CD_BACIA_300,20091
constituted_by,UNIDADE_LITO,ROCHA,#formacao_254,#shale,20095
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,20110
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,20110
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,20110
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,20110
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,20110
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,20110
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,20116
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,20116
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,20116
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,20116
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,20116
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,20116
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Mesozoic,#Cenozoic,20117
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Mesozoic,#Cretaceous,20117
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Mesozoic,#Cretaceous,20117
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cenozoic,#Mesozoic,20117
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cenozoic,#Cretaceous,20117
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cenozoic,#Cretaceous,20117
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Mesozoic,20117
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cenozoic,20117
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,20117
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Mesozoic,20117
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cenozoic,20117
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,20117
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0718,#BASE_CD_BACIA_281,20260
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0247,#BASE_CD_BACIA_281,20260
located_in,UNIDADE_LITO,BACIA,#formacao_027,#BASE_CD_BACIA_116,20261
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0603,#BASE_CD_BACIA_270,20266
located_in,UNIDADE_LITO,BACIA,#formacao_262,#BASE_CD_BACIA_266,20306
located_in,UNIDADE_LITO,BACIA,#formacao_110,#BASE_CD_BACIA_281,20337
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Ypresian,#Ypresian,20396
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Ypresian,#Ypresian,20396
constituted_by,UNIDADE_LITO,ROCHA,#formacao_254,#sandstone,20568
constituted_by,UNIDADE_LITO,ROCHA,#formacao_254,#shale,20568
constituted_by,UNIDADE_LITO,ROCHA,#formacao_193,#siltstone,20581
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_224,#grupo_018,20583
constituted_by,UNIDADE_LITO,ROCHA,#formacao_193,#sandstone,20585
constituted_by,UNIDADE_LITO,ROCHA,#formacao_193,#sandstone,20587
constituted_by,UNIDADE_LITO,ROCHA,#formacao_193,#sandstone,20587
constituted_by,UNIDADE_LITO,ROCHA,#formacao_207,#sandstone,20587
constituted_by,UNIDADE_LITO,ROCHA,#formacao_207,#sandstone,20587
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Permian,#LowerTriassic,20595
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#LowerTriassic,#Permian,20595
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Mesozoic,#Permian,20613
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Permian,#Mesozoic,20613
constituted_by,UNIDADE_LITO,ROCHA,#formacao_224,#siltstone,20618
constituted_by,UNIDADE_LITO,ROCHA,#formacao_254,#sandstone,20672
constituted_by,UNIDADE_LITO,ROCHA,#formacao_254,#shale,20678
constituted_by,UNIDADE_LITO,ROCHA,#formacao_254,#shale,20796
constituted_by,UNIDADE_LITO,ROCHA,#formacao_254,#sandstone,20796
constituted_by,UNIDADE_LITO,ROCHA,#formacao_294,#shale,20796
constituted_by,UNIDADE_LITO,ROCHA,#formacao_294,#sandstone,20796
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#membro_058,#formacao_254,20797
constituted_by,UNIDADE_LITO,ROCHA,#formacao_294,#sandstone,20799
constituted_by,UNIDADE_LITO,ROCHA,#formacao_294,#igneous_rock,20945
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_012020,#formacao_294,20974
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_012020,#formacao_254,20974
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_012020,#formacao_294,20974
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_012020,#formacao_254,20974
located_in,UNIDADE_LITO,BACIA,#grupo_048,#BASE_CD_BACIA_300,21037
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0239,#BASE_CD_BACIA_281,21111
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#UpperCretaceous,#Paleogene,21162
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleogene,#UpperCretaceous,21162
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Albian,#Albian,21164
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Albian,#Albian,21164
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#UpperCretaceous,#UpperCretaceous,21186
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#UpperCretaceous,#UpperCretaceous,21186
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Santonian,#UpperCretaceous,21211
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#UpperCretaceous,#Santonian,21211
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#UpperCretaceous,#Santonian,21225
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Santonian,#UpperCretaceous,21225
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Carboniferous,#Permian,21230
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Permian,#Carboniferous,21230
located_in,POÇO,BACIA,#POCO_CD_POCO_012186,#BASE_CD_BACIA_316,21267
located_in,POÇO,BACIA,#POCO_CD_POCO_011911,#BASE_CD_BACIA_316,21267
located_in,POÇO,BACIA,#POCO_CD_POCO_012153,#BASE_CD_BACIA_316,21267
located_in,POÇO,BACIA,#POCO_CD_POCO_005665,#BASE_CD_BACIA_260,21303
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0065,#BASE_CD_BACIA_281,21312
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleogene,#Paleocene,21379
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Paleogene,21379
constituted_by,UNIDADE_LITO,ROCHA,#formacao_222,#basalt,21430
located_in,UNIDADE_LITO,BACIA,#formacao_222,#BASE_CD_BACIA_281,21430
temporal_relation,UNIDADE_LITO,NÃOCONSOLID,#formacao_289,#pyroclast,21437
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0373,#BASE_CD_BACIA_281,21469
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Paleocene,#Ypresian,21478
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Ypresian,#Paleocene,21478
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Santonian,#Campanian,21486
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Campanian,#Santonian,21486
located_in,POÇO,BACIA,#POCO_CD_POCO_012155,#BASE_CD_BACIA_316,21613
located_in,POÇO,BACIA,#POCO_CD_POCO_011907,#BASE_CD_BACIA_316,21626
constituted_by,UNIDADE_LITO,ROCHA,#formacao_183,#shale,21638
constituted_by,UNIDADE_LITO,ROCHA,#formacao_183,#sandstone,21638
constituted_by,UNIDADE_LITO,ROCHA,#formacao_183,#shale,21652
constituted_by,UNIDADE_LITO,ROCHA,#formacao_183,#shale,21664
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Aptian,#Albian,21763
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Albian,#Aptian,21763
located_in,POÇO,BACIA,#POCO_CD_POCO_006789,#BASE_CD_BACIA_106,21803
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0523,#BASE_CD_BACIA_281,21915
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0179,#BASE_CD_BACIA_240,21966
temporal_relation,UNIDADE_LITO,UNIDADE_LITO,#formacao_239,#grupo_022,21967
constituted_by,UNIDADE_LITO,ROCHA,#formacao_239,#sandstone,21969
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Devonian,#Carboniferous,21991
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Carboniferous,#Devonian,21991
constituted_by,UNIDADE_LITO,ROCHA,#formacao_009,#sandstone,21998
located_in,POÇO,BACIA,#POCO_CD_POCO_022975,#BASE_CD_BACIA_080,22006
located_in,POÇO,BACIA,#POCO_CD_POCO_017478,#BASE_CD_BACIA_100,22009
located_in,POÇO,BACIA,#POCO_CD_POCO_016511,#BASE_CD_BACIA_100,22009
located_in,POÇO,BACIA,#POCO_CD_POCO_020848,#BASE_CD_BACIA_270,22019
located_in,POÇO,BACIA,#POCO_CD_POCO_023745,#BASE_CD_BACIA_381,22020
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_009422,#membro_060,22083
constituted_by,UNIDADE_LITO,ROCHA,#formacao_287,#sandstone,22088
constituted_by,UNIDADE_LITO,ROCHA,#formacao_287,#sandstone,22088
constituted_by,UNIDADE_LITO,ROCHA,#formacao_239,#sandstone,22088
constituted_by,UNIDADE_LITO,ROCHA,#formacao_239,#sandstone,22088
constituted_by,UNIDADE_LITO,ROCHA,#formacao_287,#sandstone,22089
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,22095
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Cretaceous,#Cretaceous,22095
located_in,POÇO,BACIA,#POCO_CD_POCO_010831,#BASE_CD_BACIA_116,22133
located_in,POÇO,CAMPO,#POCO_CD_POCO_010831,#CAMP_CD_CAMPO_0536,22133
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0536,#BASE_CD_BACIA_116,22133
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0362,#BASE_CD_BACIA_240,22134
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0004,#BASE_CD_BACIA_240,22134
located_in,POÇO,BACIA,#POCO_CD_POCO_024176,#BASE_CD_BACIA_281,22152
located_in,POÇO,BACIA,#POCO_CD_POCO_012091,#BASE_CD_BACIA_316,22155
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#UpperCretaceous,#LowerCretaceous,22156
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#LowerCretaceous,#UpperCretaceous,22156
located_in,UNIDADE_LITO,BACIA,#formacao_331,#BASE_CD_BACIA_316,22157
located_in,POÇO,BACIA,#POCO_CD_POCO_023172,#BASE_CD_BACIA_051,22161
located_in,POÇO,BACIA,#POCO_CD_POCO_024176,#BASE_CD_BACIA_281,22169
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0975,#BASE_CD_BACIA_100,22177
located_in,UNIDADE_LITO,BACIA,#formacao_056,#BASE_CD_BACIA_100,22177
constituted_by,UNIDADE_LITO,ROCHA,#formacao_056,#sandstone,22177
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_056,#Aptian,22177
constituted_by,UNIDADE_LITO,ROCHA,#formacao_056,#sandstone,22177
located_in,UNIDADE_LITO,BACIA,#formacao_253,#BASE_CD_BACIA_100,22177
constituted_by,UNIDADE_LITO,ROCHA,#formacao_253,#sandstone,22177
has_age,UNIDADE_LITO,UNIDADE_CRONO,#formacao_253,#Aptian,22177
constituted_by,UNIDADE_LITO,ROCHA,#formacao_253,#sandstone,22177
located_in,POÇO,BACIA,#POCO_CD_POCO_025253,#BASE_CD_BACIA_281,22181
has_age,UNIDADE_LITO,UNIDADE_CRONO,#grupo_000,#Cretaceous,22182
constituted_by,UNIDADE_LITO,ROCHA,#grupo_000,#limestone,22198
located_in,POÇO,CAMPO,#POCO_CD_POCO_025010,#CAMP_CD_CAMPO_0523,22201
located_in,POÇO,BACIA,#POCO_CD_POCO_025253,#BASE_CD_BACIA_281,22207
constituted_by,UNIDADE_LITO,ROCHA,#formacao_110,#sandstone,22213
located_in,UNIDADE_LITO,BACIA,#formacao_110,#BASE_CD_BACIA_281,22213
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0536,#BASE_CD_BACIA_116,22214
located_in,POÇO,CAMPO,#POCO_CD_POCO_024505,#CAMP_CD_CAMPO_0373,22220
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_024505,#formacao_110,22220
constituted_by,UNIDADE_LITO,ROCHA,#formacao_110,#limestone,22220
constituted_by,UNIDADE_LITO,ROCHA,#formacao_110,#sandstone,22220
located_in,POÇO,BACIA,#POCO_CD_POCO_023169,#BASE_CD_BACIA_051,22224
crosses,POÇO,UNIDADE_LITO,#POCO_CD_POCO_024384,#grupo_000,22226
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0279,#BASE_CD_BACIA_281,22229
constituted_by,UNIDADE_LITO,ROCHA,#grupo_05,#shale,22240
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0027,#BASE_CD_BACIA_100,22247
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0388,#BASE_CD_BACIA_100,22247
located_in,POÇO,CAMPO,#POCO_CD_POCO_015948,#CAMP_CD_CAMPO_0725,22249
located_in,UNIDADE_LITO,BACIA,#formacao_095,#BASE_CD_BACIA_240,22251
constituted_by,UNIDADE_LITO,ROCHA,#formacao_095,#sandstone,22251
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0773,#BASE_CD_BACIA_116,22252
located_in,POÇO,CAMPO,#POCO_CD_POCO_006960,#CAMP_CD_CAMPO_0773,22253
constituted_by,UNIDADE_LITO,ROCHA,#formacao_215,#sandstone,22254
constituted_by,UNIDADE_LITO,ROCHA,#formacao_009,#sandstone,22255
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0575,#BASE_CD_BACIA_020,22257
constituted_by,UNIDADE_LITO,ROCHA,#formacao_344,#sandstone,22270
constituted_by,UNIDADE_LITO,ROCHA,#formacao_019,#sandstone,22270
constituted_by,UNIDADE_LITO,ROCHA,#formacao_292,#diabase,22275
constituted_by,UNIDADE_LITO,ROCHA,#formacao_292,#sandstone,22275
constituted_by,UNIDADE_LITO,ROCHA,#formacao_344,#diabase,22275
constituted_by,UNIDADE_LITO,ROCHA,#formacao_344,#sandstone,22275
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0575,#BASE_CD_BACIA_020,22277
located_in,POÇO,BACIA,#POCO_CD_POCO_022687,#BASE_CD_BACIA_090,22279
located_in,POÇO,CAMPO,#POCO_CD_POCO_024465,#CAMP_CD_CAMPO_0668,22287
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0093,#BASE_CD_BACIA_300,22291
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0734,#BASE_CD_BACIA_281,22296
located_in,POÇO,BACIA,#POCO_CD_POCO_024918,#BASE_CD_BACIA_281,22296
located_in,POÇO,CAMPO,#POCO_CD_POCO_024918,#CAMP_CD_CAMPO_0682,22296
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0682,#BASE_CD_BACIA_281,22296
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0682,#BASE_CD_BACIA_281,22298
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Eocene,#Oligocene,22307
temporal_relation,UNIDADE_CRONO,UNIDADE_CRONO,#Oligocene,#Eocene,22307
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0234,#BASE_CD_BACIA_100,22314
located_in,POÇO,BACIA,#POCO_CD_POCO_016933,#BASE_CD_BACIA_100,22314
located_in,POÇO,CAMPO,#POCO_CD_POCO_016933,#CAMP_CD_CAMPO_0234,22314
constituted_by,UNIDADE_LITO,ROCHA,#formacao_253,#sandstone,22316
located_in,UNIDADE_LITO,BACIA,#formacao_319,#BASE_CD_BACIA_100,22318
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0819,#BASE_CD_BACIA_100,22318
located_in,POÇO,CAMPO,#POCO_CD_POCO_012040,#CAMP_CD_CAMPO_0970,22320
located_in,POÇO,BACIA,#POCO_CD_POCO_012040,#BASE_CD_BACIA_316,22320
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0970,#BASE_CD_BACIA_316,22320
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0970,#BASE_CD_BACIA_316,22325
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0393,#BASE_CD_BACIA_316,22325
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0322,#BASE_CD_BACIA_316,22325
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0248,#BASE_CD_BACIA_316,22325
located_in,POÇO,CAMPO,#POCO_CD_POCO_016933,#CAMP_CD_CAMPO_0234,22328
located_in,POÇO,BACIA,#POCO_CD_POCO_016933,#BASE_CD_BACIA_100,22328
located_in,CAMPO,BACIA,#CAMP_CD_CAMPO_0234,#BASE_CD_BACIA_100,22328
