index_e,sentence,Ent1,Ent2,has_relation,relation
459,"Como ja abordado por Antunes (1987, 1990), a extinção    gênero Nannoconus     bacias    costa brasileira parece estar vinculada a fenômenos ecológicos, pois, de acordo com Déres e Achéritéguy (1980), a ocorrência       taxon, mais abundante e diversificado    [E2] Cretáceo Inferior [/E2], parece        estendido até o [E1] Campaniano [/E1]..",UNIDADE_CRONO,UNIDADE_CRONO,False,no_relation
460,"Provavelmente, tais fenômenos ecológicos estariam diretamente relacionados   mudança climática postulada por Dias-Brito (1987) e Viviers e Regali (1987), em investigações referentes    [E1] bacias de Campos [/E1] e [E2] Potiguar [/E2], respectivamente..",BACIA,BACIA,False,no_relation
460,"Provavelmente, tais fenômenos ecológicos estariam diretamente relacionados   mudança climática postulada por Dias-Brito (1987) e Viviers e Regali (1987), em investigações referentes    [E2] bacias de Campos [/E2] e [E1] Potiguar [/E1], respectivamente..",BACIA,BACIA,False,no_relation
462,"A causa       mudança estaria associada    aumento    volume de [E1] água [/E1]    Atlântico Sul, em decorrência de seu crescente contato com massas de [E2] água [/E2]     oceanos posicionados    sul e    norte (Dias-Brito, op. cit.)..",FLUIDODATERRA_o,FLUIDODATERRA_o,False,no_relation
462,"A causa       mudança estaria associada    aumento    volume de [E2] água [/E2]    Atlântico Sul, em decorrência de seu crescente contato com massas de [E1] água [/E1]     oceanos posicionados    sul e    norte (Dias-Brito, op. cit.)..",FLUIDODATERRA_o,FLUIDODATERRA_o,False,no_relation
464,"Por outro lado, Wanderley (1987, 1988), em estudos referentes   [E1] Bacia Potiguar [/E1], considerou que o topo    Zona Nannoconus truitti seria um __ biorizonte [E2] mesocenomaniano [/E2], posicionado entre as últimas ocorrências     pólens Psilatricolpites papilioniformis (Regali et al.) e Gnetaceaepollenites diversus Stover, e abaixo    desaparecimento    foraminifero Rotalipora aff..",BACIA,UNIDADE_CRONO,False,no_relation
464,"Por outro lado, Wanderley (1987, 1988), em estudos referentes   [E2] Bacia Potiguar [/E2], considerou que o topo    Zona Nannoconus truitti seria um __ biorizonte [E1] mesocenomaniano [/E1], posicionado entre as últimas ocorrências     pólens Psilatricolpites papilioniformis (Regali et al.) e Gnetaceaepollenites diversus Stover, e abaixo    desaparecimento    foraminifero Rotalipora aff..",UNIDADE_CRONO,BACIA,False,no_relation
466,"[E1] Bacia    Ceará [/E1], Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    [E2] Turoniano [/E2] (poço 1-CES-75), o que também pode ser verificado    perfuração 1-US-1-SE    Bacia de Sergipe/Alagoas (Cunha, informação verbal)..",BACIA,UNIDADE_CRONO,False,no_relation
466,"[E1] Bacia    Ceará [/E1], Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano ([E2] poço 1-CES-75 [/E2]), o que também pode ser verificado    perfuração 1-US-1-SE    Bacia de Sergipe/Alagoas (Cunha, informação verbal)..",BACIA,POÇO,False,no_relation
466,"[E1] Bacia    Ceará [/E1], Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano (poço 1-CES-75), o que também pode ser verificado    perfuração [E2] 1-US-1-SE [/E2]    Bacia de Sergipe/Alagoas (Cunha, informação verbal)..",BACIA,POÇO,False,no_relation
466,"[E1] Bacia    Ceará [/E1], Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano (poço 1-CES-75), o que também pode ser verificado    perfuração 1-US-1-SE    [E2] Bacia de Sergipe [/E2]/Alagoas (Cunha, informação verbal)..",BACIA,BACIA,False,no_relation
466,"[E1] Bacia    Ceará [/E1], Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano (poço 1-CES-75), o que também pode ser verificado    perfuração 1-US-1-SE    Bacia de Sergipe/[E2] Alagoas [/E2] (Cunha, informação verbal)..",BACIA,BACIA,False,no_relation
466,"[E2] Bacia    Ceará [/E2], Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    [E1] Turoniano [/E1] (poço 1-CES-75), o que também pode ser verificado    perfuração 1-US-1-SE    Bacia de Sergipe/Alagoas (Cunha, informação verbal)..",UNIDADE_CRONO,BACIA,False,no_relation
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    [E1] Turoniano [/E1] ([E2] poço 1-CES-75 [/E2]), o que também pode ser verificado    perfuração 1-US-1-SE    Bacia de Sergipe/Alagoas (Cunha, informação verbal)..",UNIDADE_CRONO,POÇO,False,no_relation
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    [E1] Turoniano [/E1] (poço 1-CES-75), o que também pode ser verificado    perfuração [E2] 1-US-1-SE [/E2]    Bacia de Sergipe/Alagoas (Cunha, informação verbal)..",UNIDADE_CRONO,POÇO,False,no_relation
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    [E1] Turoniano [/E1] (poço 1-CES-75), o que também pode ser verificado    perfuração 1-US-1-SE    [E2] Bacia de Sergipe [/E2]/Alagoas (Cunha, informação verbal)..",UNIDADE_CRONO,BACIA,False,no_relation
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    [E1] Turoniano [/E1] (poço 1-CES-75), o que também pode ser verificado    perfuração 1-US-1-SE    Bacia de Sergipe/[E2] Alagoas [/E2] (Cunha, informação verbal)..",UNIDADE_CRONO,BACIA,False,no_relation
466,"[E2] Bacia    Ceará [/E2], Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano ([E1] poço 1-CES-75 [/E1]), o que também pode ser verificado    perfuração 1-US-1-SE    Bacia de Sergipe/Alagoas (Cunha, informação verbal)..",POÇO,BACIA,True,located_in
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    [E2] Turoniano [/E2] ([E1] poço 1-CES-75 [/E1]), o que também pode ser verificado    perfuração 1-US-1-SE    Bacia de Sergipe/Alagoas (Cunha, informação verbal)..",POÇO,UNIDADE_CRONO,False,no_relation
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano ([E1] poço 1-CES-75 [/E1]), o que também pode ser verificado    perfuração [E2] 1-US-1-SE [/E2]    Bacia de Sergipe/Alagoas (Cunha, informação verbal)..",POÇO,POÇO,False,no_relation
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano ([E1] poço 1-CES-75 [/E1]), o que também pode ser verificado    perfuração 1-US-1-SE    [E2] Bacia de Sergipe [/E2]/Alagoas (Cunha, informação verbal)..",POÇO,BACIA,False,no_relation
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano ([E1] poço 1-CES-75 [/E1]), o que também pode ser verificado    perfuração 1-US-1-SE    Bacia de Sergipe/[E2] Alagoas [/E2] (Cunha, informação verbal)..",POÇO,BACIA,False,no_relation
466,"[E2] Bacia    Ceará [/E2], Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano (poço 1-CES-75), o que também pode ser verificado    perfuração [E1] 1-US-1-SE [/E1]    Bacia de Sergipe/Alagoas (Cunha, informação verbal)..",POÇO,BACIA,False,no_relation
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    [E2] Turoniano [/E2] (poço 1-CES-75), o que também pode ser verificado    perfuração [E1] 1-US-1-SE [/E1]    Bacia de Sergipe/Alagoas (Cunha, informação verbal)..",POÇO,UNIDADE_CRONO,False,no_relation
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano ([E2] poço 1-CES-75 [/E2]), o que também pode ser verificado    perfuração [E1] 1-US-1-SE [/E1]    Bacia de Sergipe/Alagoas (Cunha, informação verbal)..",POÇO,POÇO,False,no_relation
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano (poço 1-CES-75), o que também pode ser verificado    perfuração [E1] 1-US-1-SE [/E1]    [E2] Bacia de Sergipe [/E2]/Alagoas (Cunha, informação verbal)..",POÇO,BACIA,True,located_in
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano (poço 1-CES-75), o que também pode ser verificado    perfuração [E1] 1-US-1-SE [/E1]    Bacia de Sergipe/[E2] Alagoas [/E2] (Cunha, informação verbal)..",POÇO,BACIA,True,located_in
466,"[E2] Bacia    Ceará [/E2], Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano (poço 1-CES-75), o que também pode ser verificado    perfuração 1-US-1-SE    [E1] Bacia de Sergipe [/E1]/Alagoas (Cunha, informação verbal)..",BACIA,BACIA,False,no_relation
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    [E2] Turoniano [/E2] (poço 1-CES-75), o que também pode ser verificado    perfuração 1-US-1-SE    [E1] Bacia de Sergipe [/E1]/Alagoas (Cunha, informação verbal)..",BACIA,UNIDADE_CRONO,False,no_relation
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano ([E2] poço 1-CES-75 [/E2]), o que também pode ser verificado    perfuração 1-US-1-SE    [E1] Bacia de Sergipe [/E1]/Alagoas (Cunha, informação verbal)..",BACIA,POÇO,False,no_relation
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano (poço 1-CES-75), o que também pode ser verificado    perfuração [E2] 1-US-1-SE [/E2]    [E1] Bacia de Sergipe [/E1]/Alagoas (Cunha, informação verbal)..",BACIA,POÇO,False,no_relation
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano (poço 1-CES-75), o que também pode ser verificado    perfuração 1-US-1-SE    [E1] Bacia de Sergipe [/E1]/[E2] Alagoas [/E2] (Cunha, informação verbal)..",BACIA,BACIA,False,no_relation
466,"[E2] Bacia    Ceará [/E2], Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano (poço 1-CES-75), o que também pode ser verificado    perfuração 1-US-1-SE    Bacia de Sergipe/[E1] Alagoas [/E1] (Cunha, informação verbal)..",BACIA,BACIA,False,no_relation
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    [E2] Turoniano [/E2] (poço 1-CES-75), o que também pode ser verificado    perfuração 1-US-1-SE    Bacia de Sergipe/[E1] Alagoas [/E1] (Cunha, informação verbal)..",BACIA,UNIDADE_CRONO,False,no_relation
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano ([E2] poço 1-CES-75 [/E2]), o que também pode ser verificado    perfuração 1-US-1-SE    Bacia de Sergipe/[E1] Alagoas [/E1] (Cunha, informação verbal)..",BACIA,POÇO,False,no_relation
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano (poço 1-CES-75), o que também pode ser verificado    perfuração [E2] 1-US-1-SE [/E2]    Bacia de Sergipe/[E1] Alagoas [/E1] (Cunha, informação verbal)..",BACIA,POÇO,False,no_relation
466,"Bacia    Ceará, Cunha (1990a) sugere que a espécie Nannoconus truitti truitti teria sido extinta    Turoniano (poço 1-CES-75), o que também pode ser verificado    perfuração 1-US-1-SE    [E2] Bacia de Sergipe [/E2]/[E1] Alagoas [/E1] (Cunha, informação verbal)..",BACIA,BACIA,False,no_relation
467,"""  "" “testémunho”       [E1] poço [/E1], ” exemplares ~ de Nannoconus truitti sl. ocorrem em associação com foraminiferos planctônicos, interpretados por Koutsoukos (1989) como característicos    [E2] Turoniano [/E2] (Zona Hedbergella (Whiteinella) archaeocretacea-Heteroelix reussi(T1) de Koutsoukos op. cit)..",POÇO,UNIDADE_CRONO,False,no_relation
467,"""  "" “testémunho”       [E2] poço [/E2], ” exemplares ~ de Nannoconus truitti sl. ocorrem em associação com foraminiferos planctônicos, interpretados por Koutsoukos (1989) como característicos    [E1] Turoniano [/E1] (Zona Hedbergella (Whiteinella) archaeocretacea-Heteroelix reussi(T1) de Koutsoukos op. cit)..",UNIDADE_CRONO,POÇO,False,no_relation
471,"Iniciada    parte sul    costa brasileira, próximo    término do-Albiano, esta mudança teria migrado, gradativamente, para norte, atingindo as [E1] bacias de Sergipe/Alagoas [/E1], [E2] Potiguar [/E2] e    Ceará somente em tempos cenomanianos/turonianos..",BACIA,BACIA,False,no_relation
471,"Iniciada    parte sul    costa brasileira, próximo    término do-Albiano, esta mudança teria migrado, gradativamente, para norte, atingindo as [E1] bacias de Sergipe/Alagoas [/E1], Potiguar e    [E2] Ceará [/E2] somente em tempos cenomanianos/turonianos..",BACIA,BACIA,False,no_relation
471,"Iniciada    parte sul    costa brasileira, próximo    término do-Albiano, esta mudança teria migrado, gradativamente, para norte, atingindo as [E1] bacias de Sergipe/Alagoas [/E1], Potiguar e    Ceará somente em tempos [E2] cenomanianos [/E2]/turonianos..",BACIA,UNIDADE_CRONO,False,no_relation
471,"Iniciada    parte sul    costa brasileira, próximo    término do-Albiano, esta mudança teria migrado, gradativamente, para norte, atingindo as [E1] bacias de Sergipe/Alagoas [/E1], Potiguar e    Ceará somente em tempos cenomanianos/[E2] turonianos [/E2]..",BACIA,UNIDADE_CRONO,False,no_relation
471,"Iniciada    parte sul    costa brasileira, próximo    término do-Albiano, esta mudança teria migrado, gradativamente, para norte, atingindo as [E2] bacias de Sergipe/Alagoas [/E2], [E1] Potiguar [/E1] e    Ceará somente em tempos cenomanianos/turonianos..",BACIA,BACIA,False,no_relation
471,"Iniciada    parte sul    costa brasileira, próximo    término do-Albiano, esta mudança teria migrado, gradativamente, para norte, atingindo as bacias de Sergipe/Alagoas, [E1] Potiguar [/E1] e    [E2] Ceará [/E2] somente em tempos cenomanianos/turonianos..",BACIA,BACIA,False,no_relation
471,"Iniciada    parte sul    costa brasileira, próximo    término do-Albiano, esta mudança teria migrado, gradativamente, para norte, atingindo as bacias de Sergipe/Alagoas, [E1] Potiguar [/E1] e    Ceará somente em tempos [E2] cenomanianos [/E2]/turonianos..",BACIA,UNIDADE_CRONO,False,no_relation
471,"Iniciada    parte sul    costa brasileira, próximo    término do-Albiano, esta mudança teria migrado, gradativamente, para norte, atingindo as bacias de Sergipe/Alagoas, [E1] Potiguar [/E1] e    Ceará somente em tempos cenomanianos/[E2] turonianos [/E2]..",BACIA,UNIDADE_CRONO,False,no_relation
471,"Iniciada    parte sul    costa brasileira, próximo    término do-Albiano, esta mudança teria migrado, gradativamente, para norte, atingindo as [E2] bacias de Sergipe/Alagoas [/E2], Potiguar e    [E1] Ceará [/E1] somente em tempos cenomanianos/turonianos..",BACIA,BACIA,False,no_relation
