#Sentence,sentence,Ent1,Ent2,URI_1,URI_2,has_relation,relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de [E1] margas [/E1] e de [E2] calcários [/E2] margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por calcários intercalados com margas milimétricas a centimétricas..",ROCHA,ROCHA,#marlstone,#limestone,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de [E1] margas [/E1] e de calcários margosos associados a vários espécimes de echioceratídeos, e o [E2] Membro Praia de Pedra Lisa [/E2], constituído predominantemente por calcários intercalados com margas milimétricas a centimétricas..",ROCHA,UNIDADE_LITO,#marlstone,#inter_membro_007,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de [E1] margas [/E1] e de calcários margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por [E2] calcários [/E2] intercalados com margas milimétricas a centimétricas..",ROCHA,ROCHA,#marlstone,#limestone,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de [E1] margas [/E1] e de calcários margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por calcários intercalados com [E2] margas [/E2] milimétricas a centimétricas..",ROCHA,ROCHA,#marlstone,#marlstone,False,no_relation
2432,"A Formação Ág[E2] ua de Madeiros, de idade  [/E2]neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de [E1] calcários [/E1] margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por calcários intercalados com margas milimétricas a centimétricas..",ROCHA,UNIDADE_LITO,#limestone,#inter_formacao_005,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosi[E2] nemuriana – eopliens [/E2]-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de [E1] calcários [/E1] margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por calcários intercalados com margas milimétricas a centimétricas..",ROCHA,UNIDADE_CRONO,#limestone,#Upper_Sinemurian_Subage,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-ba[E2] quiana (?) (fig.  [/E2]4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de [E1] calcários [/E1] margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por calcários intercalados com margas milimétricas a centimétricas..",ROCHA,UNIDADE_CRONO,#limestone,#Lower_Pliensbachian_Subage,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o [E2] Membro Polvoeira [/E2], composto por alternância de margas e de [E1] calcários [/E1] margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por calcários intercalados com margas milimétricas a centimétricas..",ROCHA,UNIDADE_LITO,#limestone,#inter_membro_006,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de [E2] margas [/E2] e de [E1] calcários [/E1] margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por calcários intercalados com margas milimétricas a centimétricas..",ROCHA,ROCHA,#limestone,#marlstone,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de [E1] calcários [/E1] margosos associados a vários espécimes de echioceratídeos, e o [E2] Membro Praia de Pedra Lisa [/E2], constituído predominantemente por calcários intercalados com margas milimétricas a centimétricas..",ROCHA,UNIDADE_LITO,#limestone,#inter_membro_007,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de [E1] calcários [/E1] margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por [E2] calcários [/E2] intercalados com margas milimétricas a centimétricas..",ROCHA,ROCHA,#limestone,#limestone,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de [E1] calcários [/E1] margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por calcários intercalados com [E2] margas [/E2] milimétricas a centimétricas..",ROCHA,ROCHA,#limestone,#marlstone,False,no_relation
2432,"A [E2] Formação Água de Madeiros [/E2], de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de calcários margosos associados a vários espécimes de echioceratídeos, e o [E1] Membro Praia de Pedra Lisa [/E1], constituído predominantemente por calcários intercalados com margas milimétricas a centimétricas..",UNIDADE_LITO,UNIDADE_LITO,#inter_membro_007,#inter_formacao_005,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosi[E2] nemuriana – eopliens [/E2]-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de calcários margosos associados a vários espécimes de echioceratídeos, e o [E1] Membro Praia de Pedra Lisa [/E1], constituído predominantemente por calcários intercalados com margas milimétricas a centimétricas..",UNIDADE_LITO,UNIDADE_CRONO,#inter_membro_007,#Upper_Sinemurian_Subage,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-ba[E2] quiana (?) (fig.  [/E2]4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de calcários margosos associados a vários espécimes de echioceratídeos, e o [E1] Membro Praia de Pedra Lisa [/E1], constituído predominantemente por calcários intercalados com margas milimétricas a centimétricas..",UNIDADE_LITO,UNIDADE_CRONO,#inter_membro_007,#Lower_Pliensbachian_Subage,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o [E2] Membro Polvoeira [/E2], composto por alternância de margas e de calcários margosos associados a vários espécimes de echioceratídeos, e o [E1] Membro Praia de Pedra Lisa [/E1], constituído predominantemente por calcários intercalados com margas milimétricas a centimétricas..",UNIDADE_LITO,UNIDADE_LITO,#inter_membro_007,#inter_membro_006,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de [E2] margas [/E2] e de calcários margosos associados a vários espécimes de echioceratídeos, e o [E1] Membro Praia de Pedra Lisa [/E1], constituído predominantemente por calcários intercalados com margas milimétricas a centimétricas..",UNIDADE_LITO,ROCHA,#inter_membro_007,#marlstone,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de [E2] calcários [/E2] margosos associados a vários espécimes de echioceratídeos, e o [E1] Membro Praia de Pedra Lisa [/E1], constituído predominantemente por calcários intercalados com margas milimétricas a centimétricas..",UNIDADE_LITO,ROCHA,#inter_membro_007,#limestone,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de calcários margosos associados a vários espécimes de echioceratídeos, e o [E1] Membro Praia de Pedra Lisa [/E1], constituído predominantemente por [E2] calcários [/E2] intercalados com margas milimétricas a centimétricas..",UNIDADE_LITO,ROCHA,#inter_membro_007,#limestone,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de calcários margosos associados a vários espécimes de echioceratídeos, e o [E1] Membro Praia de Pedra Lisa [/E1], constituído predominantemente por calcários intercalados com [E2] margas [/E2] milimétricas a centimétricas..",UNIDADE_LITO,ROCHA,#inter_membro_007,#marlstone,False,no_relation
2432,"A [E2] Formação Água de Madeiros [/E2], de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de calcários margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por [E1] calcários [/E1] intercalados com margas milimétricas a centimétricas..",ROCHA,UNIDADE_LITO,#limestone,#inter_formacao_005,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosi[E2] nemuriana – eopliens [/E2]-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de calcários margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por [E1] calcários [/E1] intercalados com margas milimétricas a centimétricas..",ROCHA,UNIDADE_CRONO,#limestone,#Upper_Sinemurian_Subage,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-ba[E2] quiana (?) (fig.  [/E2]4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de calcários margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por [E1] calcários [/E1] intercalados com margas milimétricas a centimétricas..",ROCHA,UNIDADE_CRONO,#limestone,#Lower_Pliensbachian_Subage,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o [E2] Membro Polvoeira [/E2], composto por alternância de margas e de calcários margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por [E1] calcários [/E1] intercalados com margas milimétricas a centimétricas..",ROCHA,UNIDADE_LITO,#limestone,#inter_membro_006,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de [E2] margas [/E2] e de calcários margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por [E1] calcários [/E1] intercalados com margas milimétricas a centimétricas..",ROCHA,ROCHA,#limestone,#marlstone,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de [E2] calcários [/E2] margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por [E1] calcários [/E1] intercalados com margas milimétricas a centimétricas..",ROCHA,ROCHA,#limestone,#limestone,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de calcários margosos associados a vários espécimes de echioceratídeos, e o [E2] Membro Praia de Pedra Lisa [/E2], constituído predominantemente por [E1] calcários [/E1] intercalados com margas milimétricas a centimétricas..",ROCHA,UNIDADE_LITO,#limestone,#inter_membro_007,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de calcários margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por [E1] calcários [/E1] intercalados com [E2] margas [/E2] milimétricas a centimétricas..",ROCHA,ROCHA,#limestone,#marlstone,False,no_relation
2432,"A [E2] Formação Água de Madeiros [/E2], de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de calcários margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por calcários intercalados com [E1] margas [/E1] milimétricas a centimétricas..",ROCHA,UNIDADE_LITO,#marlstone,#inter_formacao_005,False,no_relation
2432,"A Formação Água de Madeiros, de [E2] idade neosinemuriana [/E2] – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de calcários margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por calcários intercalados com [E1] margas [/E1] milimétricas a centimétricas..",ROCHA,UNIDADE_CRONO,#marlstone,#Upper_Sinemurian_Subage,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-ba[E2] quiana (?) (fig.  [/E2]4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de calcários margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por calcários intercalados com [E1] margas [/E1] milimétricas a centimétricas..",ROCHA,UNIDADE_CRONO,#marlstone,#Lower_Pliensbachian_Subage,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o [E2] Membro Polvoeira [/E2], composto por alternância de margas e de calcários margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por calcários intercalados com [E1] margas [/E1] milimétricas a centimétricas..",ROCHA,UNIDADE_LITO,#marlstone,#inter_membro_006,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de [E2] margas [/E2] e de calcários margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por calcários intercalados com [E1] margas [/E1] milimétricas a centimétricas..",ROCHA,ROCHA,#marlstone,#marlstone,False,no_relation
2432,"A Formação Água de Madeiros, de idade neosinemuriana – eopliens-baquiana (?) (fig. 4), é subdividida em dois membros: o Membro Polvoeira, composto por alternância de margas e de [E2] calcários [/E2] margosos associados a vários espécimes de echioceratídeos, e o Membro Praia de Pedra Lisa, constituído predominantemente por calcários intercalados com [E1] margas [/E1] milimétricas a centimétricas..",ROCHA,ROCHA,#marlstone,#limestone,False,no_relation
